         # time          Rb(m)           r(m)           z(m)
   0.373853E-05   0.109476E+00   0.000000E+00
   0.374978E-05   0.109491E+00   0.000000E+00
   0.376106E-05   0.109505E+00   0.000000E+00
   0.377239E-05   0.109519E+00   0.000000E+00
   0.378375E-05   0.109533E+00   0.000000E+00
   0.379514E-05   0.109547E+00   0.000000E+00
   0.380657E-05   0.109562E+00   0.000000E+00
   0.381804E-05   0.109576E+00   0.000000E+00
   0.382955E-05   0.109590E+00   0.000000E+00
   0.384109E-05   0.109605E+00   0.000000E+00
   0.385267E-05   0.109619E+00   0.000000E+00
   0.386428E-05   0.109634E+00   0.000000E+00
   0.387594E-05   0.109648E+00   0.000000E+00
   0.388763E-05   0.109663E+00   0.000000E+00
   0.389935E-05   0.109677E+00   0.000000E+00
   0.391112E-05   0.109692E+00   0.000000E+00
   0.392292E-05   0.109707E+00   0.000000E+00
   0.393476E-05   0.109721E+00   0.000000E+00
   0.394664E-05   0.109736E+00   0.000000E+00
   0.395856E-05   0.109751E+00   0.000000E+00
   0.397051E-05   0.109766E+00   0.000000E+00
   0.398251E-05   0.109781E+00   0.000000E+00
   0.399454E-05   0.109796E+00   0.000000E+00
   0.400661E-05   0.109811E+00   0.000000E+00
   0.401872E-05   0.109826E+00   0.000000E+00
   0.403087E-05   0.109841E+00   0.000000E+00
   0.404306E-05   0.109856E+00   0.000000E+00
   0.405529E-05   0.109871E+00   0.000000E+00
   0.406755E-05   0.109886E+00   0.000000E+00
   0.407986E-05   0.109902E+00   0.000000E+00
   0.409220E-05   0.109917E+00   0.000000E+00
   0.410459E-05   0.109932E+00   0.000000E+00
   0.411701E-05   0.109948E+00   0.000000E+00
   0.412948E-05   0.109963E+00   0.000000E+00
   0.414198E-05   0.109979E+00   0.000000E+00
   0.415453E-05   0.109994E+00   0.000000E+00
   0.416712E-05   0.110010E+00   0.000000E+00
   0.417974E-05   0.110025E+00   0.000000E+00
   0.419241E-05   0.110041E+00   0.000000E+00
   0.420512E-05   0.110057E+00   0.000000E+00
   0.421787E-05   0.110073E+00   0.000000E+00
   0.423066E-05   0.110088E+00   0.000000E+00
   0.424349E-05   0.110104E+00   0.000000E+00
   0.425637E-05   0.110120E+00   0.000000E+00
   0.426928E-05   0.110136E+00   0.000000E+00
   0.428224E-05   0.110152E+00   0.000000E+00
   0.429524E-05   0.110168E+00   0.000000E+00
   0.430828E-05   0.110184E+00   0.000000E+00
   0.432136E-05   0.110200E+00   0.000000E+00
   0.433449E-05   0.110216E+00   0.000000E+00
   0.434766E-05   0.110233E+00   0.000000E+00
   0.436087E-05   0.110249E+00   0.000000E+00
   0.437412E-05   0.110265E+00   0.000000E+00
   0.438742E-05   0.110282E+00   0.000000E+00
   0.440076E-05   0.110298E+00   0.000000E+00
   0.441414E-05   0.110314E+00   0.000000E+00
   0.442757E-05   0.110331E+00   0.000000E+00
   0.444104E-05   0.110347E+00   0.000000E+00
   0.445456E-05   0.110364E+00   0.000000E+00
   0.446812E-05   0.110381E+00   0.000000E+00
   0.448172E-05   0.110397E+00   0.000000E+00
   0.449536E-05   0.110414E+00   0.000000E+00
   0.450906E-05   0.110431E+00   0.000000E+00
   0.452279E-05   0.110448E+00   0.000000E+00
   0.453657E-05   0.110464E+00   0.000000E+00
   0.455040E-05   0.110481E+00   0.000000E+00
   0.456427E-05   0.110498E+00   0.000000E+00
   0.457818E-05   0.110515E+00   0.000000E+00
   0.459215E-05   0.110532E+00   0.000000E+00
   0.460615E-05   0.110550E+00   0.000000E+00
   0.462021E-05   0.110567E+00   0.000000E+00
   0.463430E-05   0.110584E+00   0.000000E+00
   0.464845E-05   0.110601E+00   0.000000E+00
   0.466264E-05   0.110619E+00   0.000000E+00
   0.467688E-05   0.110636E+00   0.000000E+00
   0.469116E-05   0.110653E+00   0.000000E+00
   0.470549E-05   0.110671E+00   0.000000E+00
   0.471987E-05   0.110688E+00   0.000000E+00
   0.473429E-05   0.110706E+00   0.000000E+00
   0.474876E-05   0.110723E+00   0.000000E+00
   0.476328E-05   0.110741E+00   0.000000E+00
   0.477785E-05   0.110759E+00   0.000000E+00
   0.479246E-05   0.110777E+00   0.000000E+00
   0.480713E-05   0.110794E+00   0.000000E+00
   0.482184E-05   0.110812E+00   0.000000E+00
   0.483659E-05   0.110830E+00   0.000000E+00
   0.485140E-05   0.110848E+00   0.000000E+00
   0.486626E-05   0.110866E+00   0.000000E+00
   0.488116E-05   0.110884E+00   0.000000E+00
   0.489612E-05   0.110902E+00   0.000000E+00
   0.491112E-05   0.110921E+00   0.000000E+00
   0.492617E-05   0.110939E+00   0.000000E+00
   0.494127E-05   0.110957E+00   0.000000E+00
   0.495642E-05   0.110975E+00   0.000000E+00
   0.497162E-05   0.110994E+00   0.000000E+00
   0.498688E-05   0.111012E+00   0.000000E+00
   0.500218E-05   0.111031E+00   0.000000E+00
   0.501753E-05   0.111049E+00   0.000000E+00
   0.503293E-05   0.111068E+00   0.000000E+00
   0.504838E-05   0.111087E+00   0.000000E+00
   0.506389E-05   0.111105E+00   0.000000E+00
   0.507944E-05   0.111124E+00   0.000000E+00
   0.509505E-05   0.111143E+00   0.000000E+00
   0.511071E-05   0.111162E+00   0.000000E+00
   0.512642E-05   0.111181E+00   0.000000E+00
   0.514218E-05   0.111200E+00   0.000000E+00
   0.515800E-05   0.111219E+00   0.000000E+00
   0.517386E-05   0.111238E+00   0.000000E+00
   0.518978E-05   0.111257E+00   0.000000E+00
   0.520575E-05   0.111276E+00   0.000000E+00
   0.522178E-05   0.111295E+00   0.000000E+00
   0.523786E-05   0.111315E+00   0.000000E+00
   0.525399E-05   0.111334E+00   0.000000E+00
   0.527017E-05   0.111353E+00   0.000000E+00
   0.528641E-05   0.111373E+00   0.000000E+00
   0.530270E-05   0.111392E+00   0.000000E+00
   0.531905E-05   0.111412E+00   0.000000E+00
   0.533545E-05   0.111432E+00   0.000000E+00
   0.535191E-05   0.111451E+00   0.000000E+00
   0.536841E-05   0.111471E+00   0.000000E+00
   0.538498E-05   0.111491E+00   0.000000E+00
   0.540160E-05   0.111511E+00   0.000000E+00
   0.541827E-05   0.111531E+00   0.000000E+00
   0.543500E-05   0.111551E+00   0.000000E+00
   0.545179E-05   0.111571E+00   0.000000E+00
   0.546863E-05   0.111591E+00   0.000000E+00
   0.548553E-05   0.111611E+00   0.000000E+00
   0.550249E-05   0.111631E+00   0.000000E+00
   0.551950E-05   0.111651E+00   0.000000E+00
   0.553657E-05   0.111672E+00   0.000000E+00
   0.555369E-05   0.111692E+00   0.000000E+00
   0.557087E-05   0.111712E+00   0.000000E+00
   0.558811E-05   0.111733E+00   0.000000E+00
   0.560541E-05   0.111754E+00   0.000000E+00
   0.562276E-05   0.111774E+00   0.000000E+00
   0.564018E-05   0.111795E+00   0.000000E+00
   0.565765E-05   0.111816E+00   0.000000E+00
   0.567518E-05   0.111836E+00   0.000000E+00
   0.569277E-05   0.111857E+00   0.000000E+00
   0.571041E-05   0.111878E+00   0.000000E+00
   0.572812E-05   0.111899E+00   0.000000E+00
   0.574588E-05   0.111920E+00   0.000000E+00
   0.576371E-05   0.111941E+00   0.000000E+00
   0.578159E-05   0.111962E+00   0.000000E+00
   0.579954E-05   0.111984E+00   0.000000E+00
   0.581755E-05   0.112005E+00   0.000000E+00
   0.583561E-05   0.112026E+00   0.000000E+00
   0.585374E-05   0.112048E+00   0.000000E+00
   0.587193E-05   0.112069E+00   0.000000E+00
   0.589017E-05   0.112091E+00   0.000000E+00
   0.590848E-05   0.112112E+00   0.000000E+00
   0.592686E-05   0.112134E+00   0.000000E+00
   0.594529E-05   0.112156E+00   0.000000E+00
   0.596378E-05   0.112177E+00   0.000000E+00
   0.598234E-05   0.112199E+00   0.000000E+00
   0.600096E-05   0.112221E+00   0.000000E+00
   0.601965E-05   0.112243E+00   0.000000E+00
   0.603839E-05   0.112265E+00   0.000000E+00
   0.605720E-05   0.112287E+00   0.000000E+00
   0.607607E-05   0.112309E+00   0.000000E+00
   0.609501E-05   0.112331E+00   0.000000E+00
   0.611401E-05   0.112354E+00   0.000000E+00
   0.613308E-05   0.112376E+00   0.000000E+00
   0.615221E-05   0.112398E+00   0.000000E+00
   0.617140E-05   0.112421E+00   0.000000E+00
   0.619066E-05   0.112443E+00   0.000000E+00
   0.620998E-05   0.112466E+00   0.000000E+00
   0.622937E-05   0.112489E+00   0.000000E+00
   0.624883E-05   0.112511E+00   0.000000E+00
   0.626835E-05   0.112534E+00   0.000000E+00
   0.628794E-05   0.112557E+00   0.000000E+00
   0.630759E-05   0.112580E+00   0.000000E+00
   0.632731E-05   0.112603E+00   0.000000E+00
   0.634710E-05   0.112626E+00   0.000000E+00
   0.636696E-05   0.112649E+00   0.000000E+00
   0.638688E-05   0.112672E+00   0.000000E+00
   0.640687E-05   0.112696E+00   0.000000E+00
   0.642693E-05   0.112719E+00   0.000000E+00
   0.644705E-05   0.112742E+00   0.000000E+00
   0.646725E-05   0.112766E+00   0.000000E+00
   0.648751E-05   0.112789E+00   0.000000E+00
   0.650784E-05   0.112813E+00   0.000000E+00
   0.652825E-05   0.112836E+00   0.000000E+00
   0.654872E-05   0.112860E+00   0.000000E+00
   0.656926E-05   0.112884E+00   0.000000E+00
   0.658987E-05   0.112908E+00   0.000000E+00
   0.661055E-05   0.112932E+00   0.000000E+00
   0.663131E-05   0.112956E+00   0.000000E+00
   0.665213E-05   0.112980E+00   0.000000E+00
   0.667302E-05   0.113004E+00   0.000000E+00
   0.669399E-05   0.113028E+00   0.000000E+00
   0.671503E-05   0.113052E+00   0.000000E+00
   0.673614E-05   0.113077E+00   0.000000E+00
   0.675732E-05   0.113101E+00   0.000000E+00
   0.677857E-05   0.113126E+00   0.000000E+00
   0.679990E-05   0.113150E+00   0.000000E+00
   0.682130E-05   0.113175E+00   0.000000E+00
   0.684278E-05   0.113200E+00   0.000000E+00
   0.686432E-05   0.113224E+00   0.000000E+00
   0.688595E-05   0.113249E+00   0.000000E+00
   0.690764E-05   0.113274E+00   0.000000E+00
   0.692941E-05   0.113299E+00   0.000000E+00
   0.695126E-05   0.113324E+00   0.000000E+00
   0.697318E-05   0.113349E+00   0.000000E+00
   0.699518E-05   0.113374E+00   0.000000E+00
   0.701725E-05   0.113400E+00   0.000000E+00
   0.703940E-05   0.113425E+00   0.000000E+00
   0.706162E-05   0.113450E+00   0.000000E+00
   0.708392E-05   0.113476E+00   0.000000E+00
   0.710630E-05   0.113501E+00   0.000000E+00
   0.712875E-05   0.113527E+00   0.000000E+00
   0.715128E-05   0.113553E+00   0.000000E+00
   0.717389E-05   0.113578E+00   0.000000E+00
   0.719658E-05   0.113604E+00   0.000000E+00
   0.721935E-05   0.113630E+00   0.000000E+00
   0.724219E-05   0.113656E+00   0.000000E+00
   0.726512E-05   0.113682E+00   0.000000E+00
   0.728812E-05   0.113708E+00   0.000000E+00
   0.731120E-05   0.113735E+00   0.000000E+00
   0.733437E-05   0.113761E+00   0.000000E+00
   0.735761E-05   0.113787E+00   0.000000E+00
   0.738094E-05   0.113814E+00   0.000000E+00
   0.740434E-05   0.113840E+00   0.000000E+00
   0.742783E-05   0.113867E+00   0.000000E+00
   0.745140E-05   0.113894E+00   0.000000E+00
   0.747505E-05   0.113920E+00   0.000000E+00
   0.749878E-05   0.113947E+00   0.000000E+00
   0.752259E-05   0.113974E+00   0.000000E+00
   0.754649E-05   0.114001E+00   0.000000E+00
   0.757047E-05   0.114028E+00   0.000000E+00
   0.759453E-05   0.114055E+00   0.000000E+00
   0.761868E-05   0.114082E+00   0.000000E+00
   0.764291E-05   0.114110E+00   0.000000E+00
   0.766722E-05   0.114137E+00   0.000000E+00
   0.769162E-05   0.114164E+00   0.000000E+00
   0.771611E-05   0.114192E+00   0.000000E+00
   0.774068E-05   0.114220E+00   0.000000E+00
   0.776534E-05   0.114247E+00   0.000000E+00
   0.779008E-05   0.114275E+00   0.000000E+00
   0.781491E-05   0.114303E+00   0.000000E+00
   0.783983E-05   0.114331E+00   0.000000E+00
   0.786483E-05   0.114359E+00   0.000000E+00
   0.788993E-05   0.114387E+00   0.000000E+00
   0.791511E-05   0.114415E+00   0.000000E+00
   0.794038E-05   0.114443E+00   0.000000E+00
   0.796574E-05   0.114472E+00   0.000000E+00
   0.799118E-05   0.114500E+00   0.000000E+00
   0.801672E-05   0.114529E+00   0.000000E+00
   0.804234E-05   0.114557E+00   0.000000E+00
   0.806806E-05   0.114586E+00   0.000000E+00
   0.809386E-05   0.114614E+00   0.000000E+00
   0.811975E-05   0.114643E+00   0.000000E+00
   0.814573E-05   0.114672E+00   0.000000E+00
   0.817180E-05   0.114701E+00   0.000000E+00
   0.819796E-05   0.114730E+00   0.000000E+00
   0.822422E-05   0.114759E+00   0.000000E+00
   0.825056E-05   0.114789E+00   0.000000E+00
   0.827700E-05   0.114818E+00   0.000000E+00
   0.830353E-05   0.114847E+00   0.000000E+00
   0.833016E-05   0.114877E+00   0.000000E+00
   0.835688E-05   0.114906E+00   0.000000E+00
   0.838370E-05   0.114936E+00   0.000000E+00
   0.841062E-05   0.114966E+00   0.000000E+00
   0.843763E-05   0.114996E+00   0.000000E+00
   0.846474E-05   0.115025E+00   0.000000E+00
   0.849196E-05   0.115055E+00   0.000000E+00
   0.851927E-05   0.115086E+00   0.000000E+00
   0.854669E-05   0.115116E+00   0.000000E+00
   0.857421E-05   0.115146E+00   0.000000E+00
   0.860183E-05   0.115176E+00   0.000000E+00
   0.862955E-05   0.115207E+00   0.000000E+00
   0.865737E-05   0.115237E+00   0.000000E+00
   0.868530E-05   0.115268E+00   0.000000E+00
   0.871333E-05   0.115299E+00   0.000000E+00
   0.874146E-05   0.115330E+00   0.000000E+00
   0.876969E-05   0.115361E+00   0.000000E+00
   0.879802E-05   0.115392E+00   0.000000E+00
   0.882645E-05   0.115423E+00   0.000000E+00
   0.885499E-05   0.115454E+00   0.000000E+00
   0.888363E-05   0.115485E+00   0.000000E+00
   0.891237E-05   0.115516E+00   0.000000E+00
   0.894121E-05   0.115548E+00   0.000000E+00
   0.897015E-05   0.115579E+00   0.000000E+00
   0.899920E-05   0.115611E+00   0.000000E+00
   0.902835E-05   0.115643E+00   0.000000E+00
   0.905760E-05   0.115675E+00   0.000000E+00
   0.908695E-05   0.115707E+00   0.000000E+00
   0.911642E-05   0.115739E+00   0.000000E+00
   0.914598E-05   0.115771E+00   0.000000E+00
   0.917565E-05   0.115803E+00   0.000000E+00
   0.920543E-05   0.115835E+00   0.000000E+00
   0.923532E-05   0.115867E+00   0.000000E+00
   0.926531E-05   0.115900E+00   0.000000E+00
   0.929541E-05   0.115932E+00   0.000000E+00
   0.932562E-05   0.115965E+00   0.000000E+00
   0.935594E-05   0.115998E+00   0.000000E+00
   0.938637E-05   0.116031E+00   0.000000E+00
   0.941690E-05   0.116064E+00   0.000000E+00
   0.944755E-05   0.116097E+00   0.000000E+00
   0.947831E-05   0.116130E+00   0.000000E+00
   0.950917E-05   0.116163E+00   0.000000E+00
   0.954015E-05   0.116196E+00   0.000000E+00
   0.957124E-05   0.116230E+00   0.000000E+00
   0.960244E-05   0.116263E+00   0.000000E+00
   0.963376E-05   0.116297E+00   0.000000E+00
   0.966518E-05   0.116331E+00   0.000000E+00
   0.969672E-05   0.116364E+00   0.000000E+00
   0.972838E-05   0.116398E+00   0.000000E+00
   0.976015E-05   0.116432E+00   0.000000E+00
   0.979203E-05   0.116466E+00   0.000000E+00
   0.982403E-05   0.116500E+00   0.000000E+00
   0.985614E-05   0.116535E+00   0.000000E+00
   0.988837E-05   0.116569E+00   0.000000E+00
   0.992072E-05   0.116604E+00   0.000000E+00
   0.995318E-05   0.116638E+00   0.000000E+00
   0.998576E-05   0.116673E+00   0.000000E+00
   0.100185E-04   0.116708E+00   0.000000E+00
   0.100513E-04   0.116743E+00   0.000000E+00
   0.100842E-04   0.116778E+00   0.000000E+00
   0.101173E-04   0.116813E+00   0.000000E+00
   0.101505E-04   0.116848E+00   0.000000E+00
   0.101838E-04   0.116883E+00   0.000000E+00
   0.102172E-04   0.116918E+00   0.000000E+00
   0.102507E-04   0.116954E+00   0.000000E+00
   0.102844E-04   0.116990E+00   0.000000E+00
   0.103182E-04   0.117025E+00   0.000000E+00
   0.103521E-04   0.117061E+00   0.000000E+00
   0.103861E-04   0.117097E+00   0.000000E+00
   0.104203E-04   0.117133E+00   0.000000E+00
   0.104545E-04   0.117169E+00   0.000000E+00
   0.104890E-04   0.117205E+00   0.000000E+00
   0.105235E-04   0.117242E+00   0.000000E+00
   0.105581E-04   0.117278E+00   0.000000E+00
   0.105929E-04   0.117315E+00   0.000000E+00
   0.106278E-04   0.117351E+00   0.000000E+00
   0.106629E-04   0.117388E+00   0.000000E+00
   0.106980E-04   0.117425E+00   0.000000E+00
   0.107333E-04   0.117462E+00   0.000000E+00
   0.107688E-04   0.117499E+00   0.000000E+00
   0.108043E-04   0.117536E+00   0.000000E+00
   0.108400E-04   0.117573E+00   0.000000E+00
   0.108758E-04   0.117611E+00   0.000000E+00
   0.109118E-04   0.117648E+00   0.000000E+00
   0.109479E-04   0.117686E+00   0.000000E+00
   0.109841E-04   0.117723E+00   0.000000E+00
   0.110204E-04   0.117761E+00   0.000000E+00
   0.110569E-04   0.117799E+00   0.000000E+00
   0.110935E-04   0.117837E+00   0.000000E+00
   0.111303E-04   0.117875E+00   0.000000E+00
   0.111672E-04   0.117914E+00   0.000000E+00
   0.112042E-04   0.117952E+00   0.000000E+00
   0.112413E-04   0.117990E+00   0.000000E+00
   0.112786E-04   0.118029E+00   0.000000E+00
   0.113161E-04   0.118068E+00   0.000000E+00
   0.113536E-04   0.118106E+00   0.000000E+00
   0.113913E-04   0.118145E+00   0.000000E+00
   0.114292E-04   0.118184E+00   0.000000E+00
   0.114672E-04   0.118224E+00   0.000000E+00
   0.115053E-04   0.118263E+00   0.000000E+00
   0.115436E-04   0.118302E+00   0.000000E+00
   0.115820E-04   0.118342E+00   0.000000E+00
   0.116206E-04   0.118381E+00   0.000000E+00
   0.116593E-04   0.118421E+00   0.000000E+00
   0.116981E-04   0.118461E+00   0.000000E+00
   0.117371E-04   0.118501E+00   0.000000E+00
   0.117762E-04   0.118541E+00   0.000000E+00
   0.118155E-04   0.118581E+00   0.000000E+00
   0.118549E-04   0.118621E+00   0.000000E+00
   0.118945E-04   0.118662E+00   0.000000E+00
   0.119342E-04   0.118702E+00   0.000000E+00
   0.119741E-04   0.118743E+00   0.000000E+00
   0.120141E-04   0.118784E+00   0.000000E+00
   0.120542E-04   0.118825E+00   0.000000E+00
   0.120945E-04   0.118866E+00   0.000000E+00
   0.121350E-04   0.118907E+00   0.000000E+00
   0.121756E-04   0.118948E+00   0.000000E+00
   0.122164E-04   0.118989E+00   0.000000E+00
   0.122573E-04   0.119031E+00   0.000000E+00
   0.122984E-04   0.119073E+00   0.000000E+00
   0.123396E-04   0.119114E+00   0.000000E+00
   0.123810E-04   0.119156E+00   0.000000E+00
   0.124225E-04   0.119198E+00   0.000000E+00
   0.124642E-04   0.119240E+00   0.000000E+00
   0.125060E-04   0.119282E+00   0.000000E+00
   0.125480E-04   0.119325E+00   0.000000E+00
   0.125902E-04   0.119367E+00   0.000000E+00
   0.126325E-04   0.119410E+00   0.000000E+00
   0.126750E-04   0.119453E+00   0.000000E+00
   0.127176E-04   0.119495E+00   0.000000E+00
   0.127604E-04   0.119538E+00   0.000000E+00
   0.128034E-04   0.119582E+00   0.000000E+00
   0.128465E-04   0.119625E+00   0.000000E+00
   0.128898E-04   0.119668E+00   0.000000E+00
   0.129332E-04   0.119712E+00   0.000000E+00
   0.129768E-04   0.119755E+00   0.000000E+00
   0.130206E-04   0.119799E+00   0.000000E+00
   0.130645E-04   0.119843E+00   0.000000E+00
   0.131086E-04   0.119887E+00   0.000000E+00
   0.131529E-04   0.119931E+00   0.000000E+00
   0.131973E-04   0.119975E+00   0.000000E+00
   0.132419E-04   0.120020E+00   0.000000E+00
   0.132867E-04   0.120064E+00   0.000000E+00
   0.133316E-04   0.120109E+00   0.000000E+00
   0.133767E-04   0.120153E+00   0.000000E+00
   0.134220E-04   0.120198E+00   0.000000E+00
   0.134675E-04   0.120243E+00   0.000000E+00
   0.135131E-04   0.120289E+00   0.000000E+00
   0.135589E-04   0.120334E+00   0.000000E+00
   0.136049E-04   0.120379E+00   0.000000E+00
   0.136510E-04   0.120425E+00   0.000000E+00
   0.136973E-04   0.120471E+00   0.000000E+00
   0.137438E-04   0.120516E+00   0.000000E+00
   0.137905E-04   0.120562E+00   0.000000E+00
   0.138374E-04   0.120608E+00   0.000000E+00
   0.138844E-04   0.120655E+00   0.000000E+00
   0.139316E-04   0.120701E+00   0.000000E+00
   0.139790E-04   0.120748E+00   0.000000E+00
   0.140266E-04   0.120794E+00   0.000000E+00
   0.140743E-04   0.120841E+00   0.000000E+00
   0.141222E-04   0.120888E+00   0.000000E+00
   0.141703E-04   0.120935E+00   0.000000E+00
   0.142186E-04   0.120982E+00   0.000000E+00
